_id,Scenario,Sacrifice,UserID,Session_id,Scenario_order,Template,answerLeft,lang,seenOther,country_code,country_full
Fj5eR7Dt8fbmfnD7N,Switch,Yes,95f42290_6859281581183221,418844565-6.85928158118e+15,1,Desktop,FALSE,en,TRUE,US,United States
qQmQ5ybJmzzDJsM3Y,Footbridge,Yes,95f42290_6859281581183221,418844565-6.85928158118e+15,2,Desktop,FALSE,en,TRUE,US,United States
hMjQkbm8S3sKGSkmh,Footbridge,No,dd098f7d_5410821716544256,-511497940-5.41082171654e+15,1,Desktop,FALSE,en,TRUE,US,United States
AD99wE85etsNo46r3,Switch,No,dd098f7d_5410821716544256,-511497940-5.41082171654e+15,2,Desktop,FALSE,en,TRUE,US,United States
GSuHgSpCqbe6TnpsQ,Switch,Yes,c5b64b55_3665045019741821,1993795087-3.66504501974e+15,2,Mobile,FALSE,en,FALSE,US,United States
mCjWgPbRNYTHJSNiJ,Footbridge,Yes,c5b64b55_3665045019741821,1993795087-3.66504501974e+15,3,Mobile,FALSE,en,FALSE,US,United States
w5SCrq7X5P9yBccj2,Footbridge,No,5c389fa7_808282898950537,-215183144-8.08282898951e+14,1,Desktop,FALSE,en,FALSE,US,United States
AWFkbm54tF3p7N2Lf,Switch,Yes,5c389fa7_808282898950537,-215183144-8.08282898951e+14,2,Desktop,FALSE,en,FALSE,US,United States
WYdo5m9RshEY6CPvc,Switch,Yes,432846e7_4099865869307431,-1190005368-4.09986586931e+15,1,Desktop,TRUE,en,TRUE,US,United States
ev7sWMXdRbxrEu5EK,Footbridge,No,432846e7_4099865869307431,-1190005368-4.09986586931e+15,3,Desktop,TRUE,en,TRUE,US,United States
tEjbCDQuFitQJqZ49,Footbridge,No,b4c9dae1_6533537183311915,561917228-6.53353718331e+15,1,Desktop,FALSE,en,FALSE,US,United States
W4h682kwcPokudSR3,Switch,Yes,b4c9dae1_6533537183311915,561917228-6.53353718331e+15,2,Desktop,FALSE,en,FALSE,US,United States
etgrxHnbc2KQexgtF,Footbridge,No,b4c9dae1_6533537183311915,1588869760-6.53353718331e+15,1,Desktop,FALSE,en,TRUE,US,United States
nBbKRsFbt2Bk9FEpW,Switch,No,f082566e_4850705740193055,1937943750-4.85070574019e+15,1,Desktop,FALSE,en,TRUE,US,United States
yTweDhLanZsAFez64,Footbridge,No,f082566e_4850705740193055,1937943750-4.85070574019e+15,3,Desktop,TRUE,en,TRUE,US,United States
LyQKoGXEa7hrADQ9L,Footbridge,Yes,4b893055_4510707238925353,746905919-4.51070723893e+15,2,Desktop,TRUE,en,TRUE,US,United States
kjNQFMDjeJqodF2Y7,Switch,Yes,4b893055_4510707238925353,746905919-4.51070723893e+15,3,Desktop,TRUE,en,TRUE,US,United States
dCPQSZWyEdwTFoL8j,Footbridge,Yes,4a3f3df2_8439661455016355,-1269236472-8.43966145502e+15,2,Desktop,TRUE,en,TRUE,US,United States
GGXm5CPiKZBSrJDkR,Switch,Yes,4a3f3df2_8439661455016355,-1269236472-8.43966145502e+15,3,Desktop,TRUE,en,TRUE,US,United States
vW7LtAG9apDzTjaGH,Footbridge,No,a40c13db_2594546190152946,1968018160-2.59454619015e+15,1,Desktop,TRUE,en,FALSE,US,United States
rhLHSPk5vW2xZYdqr,Switch,Yes,a40c13db_2594546190152946,1968018160-2.59454619015e+15,3,Desktop,FALSE,en,FALSE,US,United States
W4Nfjafx7dfKckNLm,Footbridge,Yes,1c8917d4_4878880404867232,747803504-4.87888040487e+15,2,Desktop,FALSE,en,TRUE,US,United States
XwYvSFmek8acfuRGN,Switch,Yes,1c8917d4_4878880404867232,747803504-4.87888040487e+15,3,Desktop,FALSE,en,TRUE,US,United States
BgPxguxg4s4B7euGj,Switch,Yes,8e595f21_4366502412809739,1446298145-4.36650241281e+15,1,Desktop,TRUE,en,TRUE,US,United States
ZCbqqpALARXKixW5W,Footbridge,Yes,8e595f21_4366502412809739,1446298145-4.36650241281e+15,2,Desktop,TRUE,en,TRUE,US,United States
BKQ8ngNBJifgmKrdw,Footbridge,No,c551da36_8471384576628026,1879365398-8.47138457663e+15,1,Desktop,FALSE,en,FALSE,US,United States
S6fovFGBkHGSfcv2A,Switch,Yes,c551da36_8471384576628026,1879365398-8.47138457663e+15,2,Desktop,FALSE,en,FALSE,US,United States
fygCxpgwb9oRySP3q,Switch,No,b7780b22_4382678299676832,-1884558401-4.38267829968e+15,1,Desktop,FALSE,en,TRUE,US,United States
P9T53j9kweArG9uRr,Footbridge,No,b7780b22_4382678299676832,-1884558401-4.38267829968e+15,3,Desktop,TRUE,en,TRUE,US,United States
v9NEmrRGpZNeJYT3p,Footbridge,Yes,261ed416_3000250440413010,-263087080-3.00025044041e+15,2,Desktop,TRUE,en,TRUE,US,United States
JksRkQdhyt8L59aLJ,Switch,Yes,261ed416_3000250440413010,-263087080-3.00025044041e+15,3,Desktop,FALSE,en,TRUE,US,United States
hnzX6hwZ79kQxuSfP,Footbridge,Yes,62703c80_5913144941788169,70875529-5.91314494179e+15,2,Mobile,FALSE,en,FALSE,US,United States
JjTgMsPtZLGREdNuT,Footbridge,Yes,235fac13_317077953006170,1841696826-3.17077953006e+14,2,Desktop,FALSE,en,TRUE,US,United States
Y4G274fmHekEFGpzJ,Switch,Yes,235fac13_317077953006170,1841696826-3.17077953006e+14,3,Desktop,FALSE,en,TRUE,US,United States
K2P3XG9Qe6XWXKvjp,Switch,Yes,8be3620f_7639982664261096,679315445-7.63998266426e+15,2,Mobile,FALSE,en,TRUE,US,United States
Lm3KxkBXhZdredSA6,Footbridge,Yes,8be3620f_7639982664261096,679315445-7.63998266426e+15,3,Mobile,TRUE,en,TRUE,US,United States
KbLbRtFqj8oSbC2HE,Footbridge,Yes,4f05a027_3062973152612336,-616906004-3.06297315261e+15,1,Desktop,TRUE,en,TRUE,US,United States
bHJoumbDdHiHPwR9E,Switch,Yes,4f05a027_3062973152612336,-616906004-3.06297315261e+15,3,Desktop,FALSE,en,TRUE,US,United States
vY2bT6ugLrhwwfARn,Switch,Yes,bd77b719_2552915861688461,1580120202-2.55291586169e+15,2,Desktop,TRUE,en,TRUE,US,United States
sNmMg5kDiXf9XMxod,Footbridge,No,bd77b719_2552915861688461,1580120202-2.55291586169e+15,3,Desktop,TRUE,en,TRUE,US,United States
GjfmBNSumkGMTA7Kw,Switch,Yes,7b0b70ed_2786162269569808,-1404051330-2.78616226957e+15,1,Desktop,TRUE,en,TRUE,US,United States
B46dReEMHy5A42FLX,Footbridge,Yes,7b0b70ed_2786162269569808,-1404051330-2.78616226957e+15,2,Desktop,TRUE,en,TRUE,US,United States
KH5BvBN5iWbzSukhL,Switch,Yes,7b0b70ed_2786162269569808,-348725323-2.78616226957e+15,2,Desktop,FALSE,en,TRUE,US,United States
jju7aM9PEi8kAGjd4,Footbridge,Yes,7b0b70ed_2786162269569808,-348725323-2.78616226957e+15,3,Desktop,TRUE,en,TRUE,US,United States
ZW6MsnaYDEggjZwr7,Footbridge,Yes,7b0b70ed_2786162269569808,307896398-2.78616226957e+15,1,Desktop,FALSE,en,TRUE,US,United States
Af5Dk7E9fj6kngD3X,Footbridge,Yes,7b0b70ed_2786162269569808,370689815-2.78616226957e+15,1,Desktop,FALSE,en,FALSE,US,United States
FLHWNdxcryxdXhbSw,Switch,Yes,7b0b70ed_2786162269569808,370689815-2.78616226957e+15,3,Desktop,TRUE,en,FALSE,US,United States
emPC4ctc4bkLNiJWY,Footbridge,No,7b0b70ed_2786162269569808,-1269153517-2.78616226957e+15,1,Desktop,TRUE,en,TRUE,US,United States
t4BfMtaFwhThJxt4y,Switch,No,7b0b70ed_2786162269569808,-1269153517-2.78616226957e+15,2,Desktop,TRUE,en,TRUE,US,United States
EhBv4o9ELMe3JTAa5,Switch,Yes,43392662_9681135339421376,1667591609-9.68113533942e+15,1,Mobile,FALSE,en,TRUE,US,United States
GQtcLDokRNqCvXWbT,Footbridge,No,43392662_9681135339421376,1667591609-9.68113533942e+15,2,Mobile,TRUE,en,TRUE,US,United States
FudD5SgBWxqGCaRSP,Footbridge,Yes,1d4289fd_2176605677105669,701977217-2.17660567711e+15,1,Desktop,TRUE,en,TRUE,US,United States
pSP252nTX2TJwXhoT,Switch,Yes,1d4289fd_2176605677105669,701977217-2.17660567711e+15,3,Desktop,FALSE,en,TRUE,US,United States
PrSBDZq8do9y5ekJH,Footbridge,Yes,8a5a6189_7390186887462698,494737393-7.39018688746e+15,1,Mobile,FALSE,en,TRUE,US,United States
3M579hhP2P6PdRLwC,Switch,Yes,8a5a6189_7390186887462698,494737393-7.39018688746e+15,2,Mobile,TRUE,en,TRUE,US,United States
bp4v2d59TEi5eXeAT,Footbridge,Yes,cf713a83_2583644922230357,-98447124-2.58364492223e+15,2,Desktop,FALSE,en,TRUE,US,United States
X8H62KQ7udPF6MgDa,Switch,Yes,cf713a83_2583644922230357,-98447124-2.58364492223e+15,3,Desktop,FALSE,en,TRUE,US,United States
PgbXua8dJ7jnrTzZ6,Switch,No,9f783e46_7465168378060194,791407041-7.46516837806e+15,2,Desktop,FALSE,en,TRUE,US,United States
incS5ELko29oGt5W6,Footbridge,No,9f783e46_7465168378060194,791407041-7.46516837806e+15,3,Desktop,FALSE,en,TRUE,US,United States
qgmCSmaFMEgCWDPp5,Footbridge,Yes,65af0216_970403084037396,80848966-9.70403084037e+14,1,Desktop,FALSE,en,TRUE,US,United States
CHYmzhj2R88LwBB3r,Switch,Yes,65af0216_970403084037396,80848966-9.70403084037e+14,3,Desktop,FALSE,en,TRUE,US,United States
e5vu3GyaEcgBmvKnX,Switch,No,bff44678_367156503968706,1925206052-3.67156503969e+14,1,Desktop,FALSE,en,FALSE,US,United States
iXQzy3M2jBZZPorvm,Switch,Yes,bff44678_367156503968706,1954758848-3.67156503969e+14,2,Desktop,FALSE,en,FALSE,US,United States
Sgmp2EArgNKCwQbrE,Footbridge,Yes,bff44678_367156503968706,1954758848-3.67156503969e+14,3,Desktop,TRUE,en,FALSE,US,United States
sy9Sh2A5pNyM2WAo4,Footbridge,Yes,263c384a_733902475351977,-584818173-7.33902475352e+14,1,Desktop,TRUE,en,FALSE,US,United States
eoS9c9wdPTYdKhfvM,Switch,Yes,263c384a_733902475351977,-584818173-7.33902475352e+14,3,Desktop,TRUE,en,FALSE,US,United States
FS5iYnnpgTeaoveug,Switch,Yes,675a11cb_4095422013470011,2107165574-4.09542201347e+15,1,Desktop,FALSE,en,TRUE,US,United States
Sn3nxiLkmGojdGenH,Footbridge,No,675a11cb_4095422013470011,2107165574-4.09542201347e+15,2,Desktop,FALSE,en,TRUE,US,United States
8nLwA2Eoym6xTiYum,Switch,Yes,49abdd18_7176086834171183,1102343535-7.17608683417e+15,2,Desktop,TRUE,en,TRUE,US,United States
diWccZytW9kSLj9gs,Footbridge,Yes,49abdd18_7176086834171183,1102343535-7.17608683417e+15,3,Desktop,TRUE,en,TRUE,US,United States
82AZ2D8nsgAYz3mBb,Switch,Yes,d228c5af_9207270854576714,-504903380-9.20727085458e+15,1,Desktop,TRUE,en,TRUE,US,United States
B8rXMnhjzGhgJhSqc,Footbridge,Yes,d228c5af_9207270854576714,-504903380-9.20727085458e+15,2,Desktop,TRUE,en,TRUE,US,United States
DWe6QJmT5pWxFj6Bn,Footbridge,No,74075505_7808900257177491,1348182132-7.80890025718e+15,2,Desktop,FALSE,en,TRUE,US,United States
RaGHgxg7v554MNpwF,Switch,Yes,74075505_7808900257177491,1348182132-7.80890025718e+15,3,Desktop,FALSE,en,TRUE,US,United States
HEenfdh2SX4B8M4rE,Switch,Yes,5c485e3a_1339408322493709,-275461505-1.33940832249e+15,1,Desktop,TRUE,en,TRUE,US,United States
BRKGquMyfFnZYQbds,Footbridge,Yes,5c485e3a_1339408322493709,-275461505-1.33940832249e+15,3,Desktop,FALSE,en,TRUE,US,United States
8hx5uNQ9n2HnuRL6P,Switch,Yes,3d136035_7685890755109885,2036864017-7.68589075511e+15,1,Desktop,TRUE,en,TRUE,US,United States
FChru6YAkctfPgRR9,Footbridge,No,3d136035_7685890755109885,2036864017-7.68589075511e+15,2,Desktop,TRUE,en,TRUE,US,United States
e8BxFKMe7tNyKts4h,Footbridge,Yes,fa12d0cb_2549067062838503,-1781715447-2.54906706284e+15,2,Desktop,TRUE,en,FALSE,US,United States
o4Q7XrX8nfGABRsdu,Switch,Yes,fa12d0cb_2549067062838503,-1781715447-2.54906706284e+15,3,Desktop,FALSE,en,FALSE,US,United States
vfuHWwxMQ5PNEkkT2,Footbridge,Yes,786b6266_6287881888051552,476279020-6.28788188805e+15,1,Desktop,TRUE,en,TRUE,US,United States
qmW47dHgmSfSB9jWq,Switch,Yes,786b6266_6287881888051552,476279020-6.28788188805e+15,3,Desktop,FALSE,en,TRUE,US,United States
Tewvq2DjkXmxKtDEg,Switch,Yes,67532908_4497831203178766,1598033763-4.49783120318e+15,1,Desktop,TRUE,en,TRUE,US,United States
toe37AtihdJwqK2N5,Footbridge,Yes,67532908_4497831203178766,1598033763-4.49783120318e+15,3,Desktop,FALSE,en,TRUE,US,United States
v8vJw3ZXxZAdAgy4J,Switch,Yes,f53c7dac_6765988287795639,1914636699-6.7659882878e+15,1,Desktop,TRUE,en,TRUE,US,United States
8b8cg3YkJquS2Dz2f,Footbridge,Yes,f53c7dac_6765988287795639,1914636699-6.7659882878e+15,3,Desktop,TRUE,en,TRUE,US,United States
iqSub7Bx4kNwpYHWR,Switch,Yes,4bd18ac6_8946703137813790,-1166832323-8.94670313781e+15,1,Desktop,TRUE,en,TRUE,US,United States
HshnWFTmgEiWMm5TH,Footbridge,Yes,4bd18ac6_8946703137813790,-1166832323-8.94670313781e+15,3,Desktop,FALSE,en,TRUE,US,United States
M9Q8KMLEerL2xpzZx,Footbridge,No,d8704a02_8798789641346371,696678781-8.79878964135e+15,2,Desktop,TRUE,en,TRUE,US,United States
TsYh5SH5juWp9NQcM,Switch,Yes,d8704a02_8798789641346371,696678781-8.79878964135e+15,3,Desktop,FALSE,en,TRUE,US,United States
trXbpZAB44SJ9KG7p,Footbridge,Yes,234d07e8_7103640713107169,1445146419-7.10364071311e+15,1,Desktop,FALSE,en,TRUE,US,United States
2KEigS2htLfjoswZw,Switch,Yes,234d07e8_7103640713107169,1445146419-7.10364071311e+15,3,Desktop,FALSE,en,TRUE,US,United States
Kvr5a7FuLWw6AjXKp,Switch,Yes,cd5ba875_421782681442113,2075303317-4.21782681442e+14,1,Desktop,TRUE,en,TRUE,US,United States
g2vSZxAA2kDAEv8r6,Footbridge,Yes,cd5ba875_421782681442113,2075303317-4.21782681442e+14,3,Desktop,FALSE,en,TRUE,US,United States
PEMoumPtqB2iaxPS7,Footbridge,Yes,3c40228f_4553444043019517,-829774615-4.55344404302e+15,1,Desktop,TRUE,en,FALSE,US,United States
6jSWtMQHXwoMWKJYc,Switch,Yes,3c40228f_4553444043019517,-829774615-4.55344404302e+15,2,Desktop,FALSE,en,FALSE,US,United States
RjTbyzTwoo46eZj7T,Switch,Yes,d92529e5_3253572133107658,21269900-3.25357213311e+15,1,Desktop,FALSE,en,TRUE,US,United States
K8Hnr9KGeWSDdFgby,Footbridge,Yes,d92529e5_3253572133107658,21269900-3.25357213311e+15,3,Desktop,TRUE,en,TRUE,US,United States
rwGipgt3KQNGXdBSr,Footbridge,Yes,89ca914b_1870441708567858,1128844056-1.87044170857e+15,1,Desktop,TRUE,en,TRUE,US,United States
Lf2oWEGdnf7BGhEEB,Switch,Yes,89ca914b_1870441708567858,1128844056-1.87044170857e+15,2,Desktop,TRUE,en,TRUE,US,United States
aDcof7NrMAB6RpBrd,Switch,Yes,1ff328ae_6705866031901335,67251407-6.7058660319e+15,1,Mobile,TRUE,en,TRUE,US,United States
f4unBMGpA8ktJkBk9,Footbridge,Yes,1ff328ae_6705866031901335,67251407-6.7058660319e+15,2,Mobile,TRUE,en,TRUE,US,United States
6JsvZxy7XqeuPGssX,Switch,Yes,dd5d66b8_1387960792053491,1330578395-1.38796079205e+15,1,Desktop,TRUE,en,TRUE,US,United States
zzorZvxtMJQPYCzKj,Footbridge,Yes,dd5d66b8_1387960792053491,1330578395-1.38796079205e+15,2,Desktop,TRUE,en,TRUE,US,United States
z5zLrKm7gWz65T5u8,Footbridge,Yes,66c0863f_6370307113568366,-769327848-6.37030711357e+15,1,Desktop,FALSE,en,TRUE,US,United States
kLiwdrWutpas3egnB,Switch,Yes,66c0863f_6370307113568366,-769327848-6.37030711357e+15,3,Desktop,FALSE,en,TRUE,US,United States
99yDmiGv79PxNp57Y,Footbridge,Yes,c056a53e_5491133892204940,1325043574-5.4911338922e+15,2,Desktop,TRUE,en,TRUE,US,United States
wP9e5DXYE4acYYrpD,Switch,Yes,c056a53e_5491133892204940,1325043574-5.4911338922e+15,3,Desktop,FALSE,en,TRUE,US,United States
XZqG7jYEe5s499Jw3,Switch,Yes,dd5d66b8_1387960792053491,-2095395636-1.38796079205e+15,1,Desktop,TRUE,en,TRUE,US,United States
yDcqDahhnwSPEPoYa,Footbridge,Yes,8d33bba6_4661513973116214,-689511523-4.66151397312e+15,1,Desktop,FALSE,en,TRUE,US,United States
DiA2JY5BgcdgGhnwA,Switch,Yes,8d33bba6_4661513973116214,-689511523-4.66151397312e+15,3,Desktop,TRUE,en,TRUE,US,United States
ZTKHhjRZNiSgWHBro,Footbridge,Yes,fed006fb_7955236223961294,-189099268-7.95523622396e+15,1,Desktop,FALSE,en,TRUE,US,United States
LwmnrvDRMENFe7f5k,Switch,Yes,fed006fb_7955236223961294,-189099268-7.95523622396e+15,3,Desktop,FALSE,en,TRUE,US,United States
5D7wqgpX6WuZ5zjcz,Switch,Yes,9622c51e_4234968725657428,-414644587-4.23496872566e+15,1,Desktop,FALSE,en,FALSE,US,United States
6uw6YgtSbwBsMEZTq,Footbridge,No,9622c51e_4234968725657428,-414644587-4.23496872566e+15,3,Desktop,FALSE,en,FALSE,US,United States
cTJAyX2bhTN9KHSrm,Switch,Yes,4566a2e1_3035726573044681,-855877872-3.03572657304e+15,1,Desktop,FALSE,en,TRUE,US,United States
NNg8jWM7x8ZFLkhzw,Footbridge,Yes,4566a2e1_3035726573044681,-855877872-3.03572657304e+15,3,Desktop,FALSE,en,TRUE,US,United States
jHEL3DLDaxTQNQmWu,Switch,Yes,24fde41e_8201267072143347,-443160689-8.20126707214e+15,1,Mobile,FALSE,en,TRUE,US,United States
ZGrcTxoiFpfNTYo5q,Footbridge,Yes,24fde41e_8201267072143347,-443160689-8.20126707214e+15,2,Mobile,FALSE,en,TRUE,US,United States
hLEWPBuW2CNEXNc52,Footbridge,No,fb52ec62_9265349925561658,159616866-9.26534992556e+15,2,Desktop,FALSE,en,TRUE,US,United States
2J8RT2A3FNKXkbYDx,Switch,Yes,fb52ec62_9265349925561658,159616866-9.26534992556e+15,3,Desktop,TRUE,en,TRUE,US,United States
kZAWb9YQH8PJBrsAa,Footbridge,No,f6be6d49_1024145436632633,-24062573-1.02414543663e+15,1,Desktop,FALSE,en,TRUE,US,United States
CSuE2v9t5wBLEgEug,Footbridge,Yes,7e362ccd_3860234616005893,1510169382-3.86023461601e+15,1,Desktop,FALSE,en,TRUE,US,United States
XroJmbHvAKegvY7tE,Switch,Yes,7e362ccd_3860234616005893,1510169382-3.86023461601e+15,3,Desktop,TRUE,en,TRUE,US,United States
3SkDcm5vT2Z9Bgvy7,Footbridge,Yes,d235a335_365312246752371,-94684405-3.65312246752e+14,2,Desktop,FALSE,en,FALSE,US,United States
umE3QeXm2j8XrMh6v,Switch,Yes,d235a335_365312246752371,-94684405-3.65312246752e+14,3,Desktop,TRUE,en,FALSE,US,United States
2TKwmPidCywJQeY9e,Switch,Yes,2c573a7f_4760666929691598,-800127214-4.76066692969e+15,1,Mobile,FALSE,en,TRUE,US,United States
2Fzjbg33SFDSaFwcc,Footbridge,Yes,2c573a7f_4760666929691598,-800127214-4.76066692969e+15,3,Mobile,FALSE,en,TRUE,US,United States
jDX4wg9mKDBc538Sg,Switch,Yes,86e430fb_548155091174942,1439436853-5.48155091175e+14,2,Desktop,FALSE,en,TRUE,US,United States
behmP7qjySGGFMspo,Footbridge,No,86e430fb_548155091174942,1439436853-5.48155091175e+14,3,Desktop,TRUE,en,TRUE,US,United States
TLNcZEqXKHSoQS4ME,Switch,Yes,46e28570_2131040570824398,1373412288-2.13104057082e+15,2,Desktop,TRUE,en,TRUE,US,United States
ELGPKn3FiMfxADApW,Footbridge,Yes,46e28570_2131040570824398,1373412288-2.13104057082e+15,3,Desktop,TRUE,en,TRUE,US,United States
ySL7KPamE6g578K3y,Footbridge,No,e73067bf_5595747109036893,1656323480-5.59574710904e+15,2,Desktop,FALSE,en,TRUE,US,United States
ovyRHBS8qcpBmPx9P,Switch,No,e73067bf_5595747109036893,1656323480-5.59574710904e+15,3,Desktop,TRUE,en,TRUE,US,United States
ePTtB9mYM3MwRskpF,Footbridge,Yes,8a58f0c9_6758898232275863,1604717932-6.75889823228e+15,1,Desktop,FALSE,en,FALSE,US,United States
g6hHSGrMcJaLtMjAq,Switch,No,8a58f0c9_6758898232275863,579800145-6.75889823228e+15,1,Desktop,TRUE,en,FALSE,US,United States
BpdrS2cyPLqvEshpy,Switch,No,6d08e38d_5768389176447690,-51764827-5.76838917645e+15,1,Desktop,FALSE,en,TRUE,US,United States
WwgHZZpwN3ch4X9Qv,Switch,Yes,2d094fb0_6042856320575742,-1680584710-6.04285632058e+15,1,Desktop,TRUE,en,TRUE,US,United States
J5tHyoriAqERGC4Pm,Footbridge,Yes,2d094fb0_6042856320575742,-1680584710-6.04285632058e+15,2,Desktop,TRUE,en,TRUE,US,United States
dS3HiTSBj36R2Mgxe,Switch,No,0e2bd405_8889908841731926,-1607438145-8.88990884173e+15,1,Desktop,TRUE,en,TRUE,US,United States
YN2MfiJvStxwD3rBE,Footbridge,Yes,0a68fe91_200980478011685,-24153695-2.00980478012e+14,2,Desktop,FALSE,en,FALSE,US,United States
PuNAJYyNSLbahWa4N,Switch,Yes,0a68fe91_200980478011685,-24153695-2.00980478012e+14,3,Desktop,TRUE,en,FALSE,US,United States
xfqtdtYBFHHNcaMio,Switch,Yes,0903b4fd_1147080051794999,-1546623889-1.14708005179e+15,1,Desktop,FALSE,en,TRUE,US,United States
TK8Ao9aXF6DcwLdCn,Footbridge,No,0903b4fd_1147080051794999,-1546623889-1.14708005179e+15,3,Desktop,TRUE,en,TRUE,US,United States
eoDrNRqSvXE2bHngw,Footbridge,No,ed1a9425_9365183934888778,-781858936-9.36518393489e+15,1,Desktop,FALSE,en,TRUE,US,United States
oFDiFFyQByh4QeQX2,Switch,Yes,ed1a9425_9365183934888778,-781858936-9.36518393489e+15,3,Desktop,FALSE,en,TRUE,US,United States
mdszth37ubhgdFyfr,Footbridge,Yes,8da5b589_3406669793617705,518529509-3.40666979362e+15,1,Desktop,FALSE,en,TRUE,US,United States
2TnBJv4Jt7Gtd64bJ,Switch,Yes,8da5b589_3406669793617705,518529509-3.40666979362e+15,2,Desktop,TRUE,en,TRUE,US,United States
vAvFa52EQ3c86srX8,Footbridge,Yes,5b3c6737_2250006224983711,411031340-2.25000622498e+15,2,Desktop,FALSE,en,TRUE,US,United States
AqZn75AdM72SaySrj,Switch,Yes,5b3c6737_2250006224983711,411031340-2.25000622498e+15,3,Desktop,FALSE,en,TRUE,US,United States
cRMX6aT3QfHDgqhQe,Footbridge,No,2ce59c33_4740090058121700,-767650666-4.74009005812e+15,2,Desktop,TRUE,en,FALSE,US,United States
u46q5wMDkgNTqwL7W,Switch,Yes,2ce59c33_4740090058121700,-767650666-4.74009005812e+15,3,Desktop,TRUE,en,FALSE,US,United States
CeNWmhM9Qs3FBxhct,Footbridge,Yes,79d6af61_6083824631213148,2118730720-6.08382463121e+15,1,Desktop,FALSE,en,TRUE,US,United States
PWwRqHT5aHXtmmJKj,Switch,Yes,79d6af61_6083824631213148,2118730720-6.08382463121e+15,3,Desktop,TRUE,en,TRUE,US,United States
2TjZ5BFmTFpGpLJrj,Footbridge,No,d63ea399_764606518176003,1685510366-7.64606518176e+14,1,Desktop,TRUE,en,TRUE,US,United States
o2tLn3gAAvuT86Hhv,Switch,No,d63ea399_764606518176003,1685510366-7.64606518176e+14,3,Desktop,TRUE,en,TRUE,US,United States
dg6fj5avwTvA8HDf6,Footbridge,Yes,8ff1a753_9605594016182548,-1940103121-9.60559401618e+15,2,Mobile,TRUE,en,TRUE,US,United States
LyhdWuLW9b4ur2oP2,Switch,Yes,8ff1a753_9605594016182548,-1940103121-9.60559401618e+15,3,Mobile,FALSE,en,TRUE,US,United States
K7jA3PAs4eeXBSNhf,Switch,No,2337d7c5_7094589285775622,-2103473539-7.09458928578e+15,2,Desktop,FALSE,en,FALSE,US,United States
Szc5gGcYg95nBWxXi,Footbridge,Yes,2337d7c5_7094589285775622,-2103473539-7.09458928578e+15,3,Desktop,FALSE,en,FALSE,US,United States
xbb2QQaYXDSdhuxDJ,Footbridge,Yes,2337d7c5_7094589285775622,98594427-7.09458928578e+15,2,Desktop,FALSE,en,TRUE,US,United States
kp66yY5YdKSw6PX2o,Switch,No,2337d7c5_7094589285775622,98594427-7.09458928578e+15,3,Desktop,FALSE,en,TRUE,US,United States
Tsa2fHPJMtECzEgyZ,Switch,Yes,2337d7c5_7094589285775622,950999440-7.09458928578e+15,1,Desktop,FALSE,en,TRUE,US,United States
kXDg7Hwm9aM4mzQPy,Footbridge,No,2337d7c5_7094589285775622,950999440-7.09458928578e+15,2,Desktop,FALSE,en,TRUE,US,United States
m6TCAryMMFgYd99Ss,Footbridge,No,00de3b65_6808272988284969,-839461907-6.80827298828e+15,1,Desktop,TRUE,en,TRUE,US,United States
hMiMo8tkK3Rkpks4G,Switch,Yes,00de3b65_6808272988284969,-839461907-6.80827298828e+15,3,Desktop,TRUE,en,TRUE,US,United States
7jC3aENhdubZhzyzJ,Footbridge,Yes,83e0b094_8558920803074758,1042140646-8.55892080307e+15,1,Desktop,FALSE,en,TRUE,US,United States
JvsnFCDEGBxJktM6X,Switch,No,7ccfc5d6_8592313822169933,889338339-8.59231382217e+15,1,Desktop,FALSE,en,TRUE,US,United States
dxQdxQ8eXpwSwS3EW,Footbridge,No,7ccfc5d6_8592313822169933,889338339-8.59231382217e+15,2,Desktop,TRUE,en,TRUE,US,United States
eaPujYPLjRyBcCPkK,Footbridge,No,8a75d664_5805839167974474,761676255-5.80583916797e+15,1,Desktop,TRUE,en,FALSE,US,United States
XrNXeoQ2s2A5Jkxct,Switch,Yes,8a75d664_5805839167974474,761676255-5.80583916797e+15,3,Desktop,FALSE,en,FALSE,US,United States
ajAtoXapDTXKxct2K,Footbridge,Yes,c5c8e424_7357198957640835,485331642-7.35719895764e+15,2,Desktop,TRUE,en,TRUE,US,United States
dswxRxHpk2WjqcpRy,Switch,Yes,c5c8e424_7357198957640835,485331642-7.35719895764e+15,3,Desktop,FALSE,en,TRUE,US,United States
6LhF9RoWvFP7iCMWt,Switch,Yes,7ddcd4b2_8587619672665157,-571884577-8.58761967267e+15,2,Desktop,TRUE,en,FALSE,US,United States
nCM3tDqquFmbdZyxY,Footbridge,Yes,7ddcd4b2_8587619672665157,-571884577-8.58761967267e+15,3,Desktop,TRUE,en,FALSE,US,United States
tchrGnT85qfd6bAEX,Footbridge,Yes,6bb892ab_2756659547089080,-1651916966-2.75665954709e+15,2,Desktop,TRUE,en,TRUE,US,United States
c2SmLgez7xhFG2EnN,Switch,Yes,6bb892ab_2756659547089080,-1651916966-2.75665954709e+15,3,Desktop,FALSE,en,TRUE,US,United States
A37xZyN9NBZAoDowT,Switch,Yes,cd189fb4_874239722300007,287489877-8.742397223e+14,2,Desktop,TRUE,en,TRUE,US,United States
