PID,area,price,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Year.Built,Foundation,Heating,Electrical
905103060,1392,121500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1957,CBlock,GasA,SBrkr
905104210,912,125000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,1967,CBlock,GasA,SBrkr
905105070,1060,154000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1968,CBlock,GasA,SBrkr
905105200,892,137900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1966,CBlock,GasA,SBrkr
905106140,1352,158000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1969,CBlock,GasA,SBrkr
905106170,864,137250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1968,CBlock,GasA,SBrkr
905107110,1373,160250,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1978,CBlock,GasA,SBrkr
905107250,1440,163000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1968,CBlock,GasA,SBrkr
905107320,1386,158900,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,1978,CBlock,GasA,SBrkr
905109130,2260,328000,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,ClearCr,1996,PConc,GasA,SBrkr
905109170,1483,270000,Pave,NA,IR1,Low,AllPub,Inside,Mod,ClearCr,1977,CBlock,GasA,SBrkr
905201030,756,85000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1927,BrkTil,GasA,SBrkr
905202090,1067,128000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1950,CBlock,GasA,SBrkr
905325030,1524,260000,Pave,NA,Reg,Low,AllPub,Inside,Sev,ClearCr,1979,PConc,GasA,SBrkr
905352140,1981,230000,Pave,NA,IR1,Low,AllPub,CulDSac,Mod,ClearCr,1978,PConc,GasA,SBrkr
905378040,1610,124000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1938,CBlock,GasA,FuseA
905426060,835,83000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,1920,BrkTil,GasA,SBrkr
905426200,1074,144500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1950,CBlock,GasA,SBrkr
905451320,1144,129000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1956,CBlock,GasA,SBrkr
905452110,1531,127000,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Edwards,1947,CBlock,GasA,SBrkr
905452160,1172,128000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1954,CBlock,GasA,SBrkr
905453040,1212,186000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,2009,PConc,GasA,SBrkr
905453080,1508,308030,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Edwards,2009,PConc,GasA,SBrkr
905475510,1298,114000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,1964,CBlock,GasA,SBrkr
905478190,930,84900,Pave,NA,Reg,Low,AllPub,Inside,Gtl,Edwards,1946,CBlock,GasA,SBrkr
906201030,1732,178000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1985,CBlock,GasA,SBrkr
906201120,1433,270000,Pave,NA,Reg,Low,AllPub,Inside,Mod,SawyerW,1987,CBlock,GasA,SBrkr
906204230,1802,218000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,1993,PConc,GasA,SBrkr
906223090,1949,236000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1993,PConc,GasA,SBrkr
906225210,996,147000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1992,PConc,GasA,SBrkr
906378100,1694,245350,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,2008,PConc,GasA,SBrkr
906380190,1208,206000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,2006,PConc,GasA,SBrkr
906385010,1226,198900,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,2009,PConc,GasA,SBrkr
906385020,1222,187000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,2010,PConc,GasA,SBrkr
906402200,3222,320000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,1990,PConc,GasA,SBrkr
906425045,1445,138500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,1900,PConc,GasA,SBrkr
906477110,1052,155000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,1971,CBlock,GasA,SBrkr
907125090,965,159000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,1996,PConc,GasA,SBrkr
907180050,1692,191000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1997,PConc,GasA,SBrkr
907185060,1682,200500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1998,PConc,GasA,SBrkr
907200280,1026,150000,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,1977,CBlock,GasA,SBrkr
907200290,1392,161750,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,1977,CBlock,GasA,SBrkr
907200340,894,128200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,1976,CBlock,GasA,SBrkr
907203070,876,127000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1972,CBlock,GasA,SBrkr
907250030,1978,318000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,2003,PConc,GasA,SBrkr
907252120,1601,272000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,2001,PConc,GasA,SBrkr
907262050,1829,237000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,2003,PConc,GasA,SBrkr
907280040,2098,240000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1997,PConc,GasA,SBrkr
907290040,1661,224900,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,1998,PConc,GasA,SBrkr
907290170,848,143750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,2003,PConc,GasA,SBrkr
907290240,848,143000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,2004,PConc,GasA,SBrkr
907401090,1668,232000,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,2003,PConc,GasA,SBrkr
907410080,1484,213000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,2004,PConc,GasA,SBrkr
907414030,1414,185500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,2004,PConc,GasA,SBrkr
908102060,640,84900,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Edwards,1945,CBlock,GasA,SBrkr
908102110,992,155891,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,1954,CBlock,GasA,SBrkr
908102130,1664,100000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1965,CBlock,GasA,SBrkr
908102170,1196,144000,Pave,NA,IR1,Low,AllPub,CulDSac,Gtl,Edwards,1968,CBlock,GasA,SBrkr
908102300,1120,64000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1948,CBlock,GasA,FuseF
908103350,1096,125200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1975,CBlock,GasA,SBrkr
908152080,1117,107000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1976,CBlock,GasA,SBrkr
908203100,960,90000,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Edwards,1958,CBlock,GasA,SBrkr
908208020,1121,140000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,2003,PConc,GasA,SBrkr
908225320,1487,113000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1945,CBlock,GasA,FuseA
908226130,924,80000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1941,BrkTil,Grav,FuseA
908275300,1526,144500,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Edwards,1957,CBlock,GasA,FuseA
909100080,1296,104000,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,1924,BrkTil,GasA,FuseA
909100110,1647,128000,Pave,NA,Reg,Bnk,AllPub,Corner,Gtl,SWISU,1915,PConc,GasA,FuseF
909101070,864,58500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1914,BrkTil,GasA,FuseF
909176140,1691,127000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1924,BrkTil,GasA,SBrkr
909176150,856,126000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SWISU,1939,CBlock,GasA,SBrkr
909177100,2650,160000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1967,Slab,GasA,SBrkr
909250030,1666,100000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1931,PConc,GasA,SBrkr
909250060,2447,169000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1919,PConc,GasA,SBrkr
909281080,2133,257500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,1941,BrkTil,GasA,SBrkr
909426080,2177,215000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,1950,CBlock,GasA,SBrkr
909427230,2340,266500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,1941,Stone,GasA,SBrkr
909428280,1902,335000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,1959,PConc,GasA,SBrkr
909452114,1652,203135,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,1994,PConc,GasA,SBrkr
909455030,1034,185000,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Blueste,1989,CBlock,GasA,SBrkr
909455040,1191,162500,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Blueste,1989,CBlock,GasA,SBrkr
909475140,1801,289000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,1959,CBlock,GasA,SBrkr
910202060,1154,125500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1922,BrkTil,GasA,SBrkr
910203250,540,82000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1941,BrkTil,GasA,SBrkr
910205120,1107,110000,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,IDOTRR,1921,BrkTil,GasA,SBrkr
911128180,1128,68400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1920,CBlock,GasA,FuseA
911202100,1178,102776,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,1900,Stone,GasA,SBrkr
911204090,1044,55993,Grvl,NA,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,1952,CBlock,GasA,FuseA
911204100,952,50138,Grvl,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,1896,CBlock,GasA,SBrkr
911370510,1646,246000,Pave,NA,IR1,HLS,AllPub,Corner,Mod,Crawfor,2004,PConc,GasA,SBrkr
914467040,1916,254900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1998,PConc,GasA,SBrkr
914475090,1285,190000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1977,CBlock,GasA,SBrkr
914476520,1560,201000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,2003,PConc,GasA,SBrkr
914478045,1034,169900,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,1976,CBlock,GasA,SBrkr
914478110,2048,170000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,1976,CBlock,GasA,SBrkr
916125360,1687,160000,Pave,NA,IR1,Bnk,AllPub,Inside,Sev,Timber,1948,CBlock,GasA,SBrkr
916386010,1346,220000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,2008,PConc,GasA,SBrkr
916386020,1214,179781,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,2009,PConc,GasA,SBrkr
916386060,1444,174000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,2006,PConc,GasA,SBrkr
916386090,1968,269500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Timber,2009,PConc,GasA,SBrkr
916455170,1894,214900,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Timber,2002,PConc,GasA,SBrkr
916475110,1908,202900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,2002,PConc,GasA,SBrkr
921128020,2018,378500,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,2008,PConc,GasA,SBrkr
923201020,1264,169000,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,1965,CBlock,GasA,SBrkr
923202105,1430,173500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,2004,PConc,GasA,SBrkr
923204150,1824,139000,Pave,NA,Reg,Low,AllPub,Corner,Gtl,Mitchel,1971,CBlock,GasA,SBrkr
923205015,1344,166500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1999,PConc,GasA,SBrkr
923225300,1092,83500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,1973,CBlock,GasA,SBrkr
923225390,945,119500,Pave,NA,Reg,Low,AllPub,Inside,Mod,MeadowV,1973,CBlock,GasA,SBrkr
923225440,1112,85000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,1976,CBlock,GasA,SBrkr
923226250,1092,76000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,1970,CBlock,GasA,SBrkr
923226320,630,75500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,1972,CBlock,GasA,SBrkr
923228270,1092,88250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,1970,CBlock,GasA,SBrkr
923228370,1092,85500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,1972,CBlock,GasA,SBrkr
923230190,874,130000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1971,CBlock,GasA,SBrkr
923251080,1188,157900,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,1962,CBlock,GasA,SBrkr
923276030,833,149900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1984,CBlock,GasA,SBrkr
923276250,2432,159000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1985,PConc,GasA,SBrkr
923426070,1274,136000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1991,PConc,GasA,SBrkr
924100050,1479,161000,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,1969,CBlock,GasA,SBrkr
924151040,1803,285000,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Mitchel,1994,PConc,GasA,SBrkr
924152030,1797,231000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1993,PConc,GasA,SBrkr
526302110,882,124500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1956,CBlock,GasA,SBrkr
526351100,1434,157000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1974,CBlock,GasA,SBrkr
526355080,2704,345000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1972,CBlock,GasA,SBrkr
527105070,1608,189500,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,1997,PConc,GasA,SBrkr
527105130,2283,270000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,2003,PConc,GasA,SBrkr
527107130,1628,189000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,1996,PConc,GasA,SBrkr
527108070,1746,377500,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,2006,PConc,GasA,SBrkr
527110020,1474,168500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1995,PConc,GasA,SBrkr
527127100,2522,375000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,2004,PConc,GasA,SBrkr
527131030,1659,278000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,2000,PConc,GasA,SBrkr
527132090,1478,240000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,1998,PConc,GasA,SBrkr
527146010,1734,239500,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,1995,PConc,GasA,SBrkr
527161040,1382,177500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1998,PConc,GasA,SBrkr
527162110,1718,185000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,1998,PConc,GasA,SBrkr
527162120,1636,191000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,1998,PConc,GasA,SBrkr
527163040,1571,178000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1993,PConc,GasA,SBrkr
527163070,1470,185000,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,1993,PConc,GasA,SBrkr
527163130,1516,181316,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1994,PConc,GasA,SBrkr
527164020,1190,166000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,1993,PConc,GasA,SBrkr
527164060,1593,178000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,1992,PConc,GasA,SBrkr
527164090,1481,174000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,1994,PConc,GasA,SBrkr
527165130,1167,173000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1992,PConc,GasA,SBrkr
527166010,1983,225000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,1999,PConc,GasA,SBrkr
527180100,1442,180500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,1990,PConc,GasA,SBrkr
527182110,1360,187500,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,1984,CBlock,GasA,SBrkr
527214050,2234,501837,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,2008,PConc,GasA,SBrkr
527254020,2046,372500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,2008,PConc,GasA,SBrkr
527258020,1530,260000,Pave,NA,IR1,Low,AllPub,Inside,Mod,StoneBr,2005,PConc,GasA,SBrkr
527276160,1934,185000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,1977,PConc,GasA,SBrkr
527301320,2353,260000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1980,CBlock,GasA,SBrkr
527302175,1586,181000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,1979,CBlock,GasA,SBrkr
527326040,1411,82500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1977,CBlock,GasA,SBrkr
527326150,1602,215000,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,1977,CBlock,GasA,SBrkr
527352150,2050,154000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1978,CBlock,GasA,SBrkr
527353020,1671,200000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1978,PConc,GasA,SBrkr
527353060,2673,249000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1980,CBlock,GasA,SBrkr
527354100,1472,187500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1980,CBlock,GasA,SBrkr
527354200,1707,184000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1978,PConc,GasA,SBrkr
527355150,2524,278000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1981,PConc,GasA,SBrkr
527356040,1601,157000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1978,CBlock,GasA,SBrkr
527359050,1370,152000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1976,CBlock,GasA,SBrkr
527359180,1868,197500,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,1976,CBlock,GasA,SBrkr
527364030,1884,240900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2003,PConc,GasA,SBrkr
527365030,1935,263435,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2009,PConc,GasA,SBrkr
527366030,1874,220000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2000,PConc,GasA,SBrkr
527368010,1811,235000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,2002,PConc,GasA,SBrkr
527375100,1621,213000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,1975,CBlock,GasA,SBrkr
527375180,1116,167900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1974,CBlock,GasA,SBrkr
527375210,1193,158000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1975,CBlock,GasA,SBrkr
527376100,1350,165000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1974,CBlock,GasA,SBrkr
527378140,2119,158000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1972,CBlock,GasA,SBrkr
527401160,1792,136000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,1974,CBlock,GasA,SBrkr
527402220,1002,148500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1970,CBlock,GasA,SBrkr
527403040,1026,156000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1969,CBlock,GasA,SBrkr
527404020,1180,128000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1970,CBlock,GasA,SBrkr
527404030,1050,143000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1971,CBlock,GasA,SBrkr
527405130,864,76500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1970,CBlock,GasA,SBrkr
527405160,864,120500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1970,CBlock,GasA,SBrkr
527405180,864,124500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1970,CBlock,GasA,SBrkr
527425060,864,97000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,1971,CBlock,GasA,SBrkr
527425110,864,130000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,1971,CBlock,GasA,SBrkr
527450280,987,111000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1973,CBlock,GasA,SBrkr
527451110,1365,125000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1970,CBlock,GasA,SBrkr
527451320,1302,112000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1971,CBlock,GasA,SBrkr
527451540,987,97000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1972,CBlock,GasA,SBrkr
527451640,987,118000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1972,CBlock,GasA,SBrkr
527451650,1302,119500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1972,CBlock,GasA,SBrkr
527452060,958,143750,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,1976,CBlock,GasA,SBrkr
527453050,1548,146000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,1976,CBlock,GasA,SBrkr
527453060,1456,148500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,1976,CBlock,GasA,SBrkr
527453140,1055,123000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,1975,CBlock,GasA,SBrkr
527454050,1322,147000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,1974,CBlock,GasA,SBrkr
527454130,1456,137900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,1977,CBlock,GasA,SBrkr
527455050,1548,147000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,1978,CBlock,GasA,SBrkr
527455060,1441,148500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,1978,CBlock,GasA,SBrkr
527455080,1456,138000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,1978,CBlock,GasA,SBrkr
527455090,836,128500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,1976,CBlock,GasA,SBrkr
527455240,892,100000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1967,CBlock,GasA,SBrkr
527455280,1120,148800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1966,PConc,GasA,SBrkr
528102040,1718,337500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,2006,PConc,GasA,SBrkr
528102140,2772,462000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528104070,3140,485000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528106020,2402,555000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528106070,1652,325000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,2006,PConc,GasA,SBrkr
528108010,1600,256300,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528108020,2042,253293,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528108040,2690,398800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2009,PConc,GasA,SBrkr
528108070,2184,335000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528108130,2020,404000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528108140,2020,402861,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2009,CBlock,GasA,SBrkr
528110010,2296,451950,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528110020,2674,610000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528110090,2822,582933,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528112040,1736,360000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528116010,1782,296000,Pave,NA,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,2004,PConc,GasA,SBrkr
528118060,2520,409900,Pave,NA,IR3,Lvl,AllPub,CulDSac,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528120020,1717,255500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2006,PConc,GasA,SBrkr
528120030,1743,335000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2008,PConc,GasA,SBrkr
